ID,CCAvg,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2923,1.4,0,0,0,0,1,0
3014,1.4,0,0,0,0,1,1
3104,1.4,0,0,0,0,1,0
3196,1.4,0,0,0,0,0,0
3206,1.4,0,0,0,0,1,1
3325,1.4,0,0,1,0,1,0
3414,1.4,0,0,0,0,0,1
3419,1.4,0,0,0,1,1,1
3423,1.4,0,0,0,0,0,1
3472,1.4,0,0,0,0,1,0
3625,1.4,0,0,0,0,0,0
3670,1.4,0,0,0,0,1,1
3700,1.4,0,0,0,0,1,1
3739,1.4,0,0,0,0,0,1
3758,1.4,0,1,0,0,1,0
3784,1.4,0,0,0,0,0,0
3860,1.4,0,0,0,0,0,0
3893,1.4,0,0,0,0,1,0
3900,1.4,0,0,0,0,1,1
3926,1.4,0,0,0,0,1,0
3945,1.4,0,0,0,0,1,0
3981,1.4,0,0,0,0,1,0
3990,1.4,0,0,1,0,1,0
4121,1.4,0,0,0,0,0,0
4261,1.4,0,0,0,0,1,0
4562,1.4,0,0,0,0,0,0
4601,1.4,0,0,0,0,0,0
4732,1.4,0,0,0,0,1,1
4748,1.4,0,0,0,0,1,0
4816,1.4,0,0,0,0,0,1
4891,1.4,0,0,0,0,1,0
4895,1.4,0,0,1,0,0,0
4932,1.4,0,0,0,0,1,0
4936,1.4,0,0,0,0,1,0
4972,1.4,0,0,1,0,0,0
3835,1.4,75,0,0,0,1,0
4717,1.4,75,0,1,0,1,0
260,1.4,77,0,0,0,1,0
4446,1.4,82,0,0,0,1,1
3075,1.4,88,0,0,0,1,1
2212,1.4,94,0,0,0,1,1
4899,1.4,96,0,0,0,1,0
2684,1.4,98,0,0,0,0,0
3019,1.4,99,0,0,0,1,1
206,1.4,100,0,0,0,0,1
3032,1.4,102,0,0,0,0,1
3430,1.4,108,0,0,0,0,1
437,1.4,112,0,0,0,1,0
2485,1.4,112,0,1,0,0,0
3402,1.4,118,0,0,0,1,1
1920,1.4,120,0,0,0,0,1
4210,1.4,125,0,0,0,1,0
1246,1.4,128,0,0,0,1,0
1064,1.4,131,0,0,0,0,1
4034,1.4,132,0,0,0,1,0
3396,1.4,135,0,0,0,0,0
1096,1.4,137,0,0,0,1,0
1261,1.4,137,0,0,0,1,1
345,1.4,138,0,0,0,1,1
2230,1.4,149,0,0,0,1,1
1170,1.4,158,0,0,0,1,0
3092,1.4,158,0,0,0,0,1
2602,1.4,167,0,0,0,0,0
3744,1.4,194,0,0,0,1,1
38,1.4,198,0,0,0,0,0
1550,1.4,198,0,0,0,1,0
1452,1.4,201,0,0,0,1,1
4403,1.4,207,0,1,0,0,0
4837,1.4,218,0,0,0,0,1
1247,1.4,241,0,0,0,1,0
249,1.4,264,0,0,0,1,1
363,1.4,270,0,0,0,0,1
3761,1.4,273,0,0,0,1,1
1836,1.4,284,0,0,0,1,1
2513,1.4,298,0,0,0,1,0
4866,1.4,342,1,0,0,0,1
1514,1.4,354,0,0,0,0,0
4699,1.4,400,1,0,0,0,0
355,1.4,419,0,0,0,1,0
2,1.5,0,0,1,0,0,0
7,1.5,0,0,0,0,1,0
16,1.5,0,0,0,0,1,1
117,1.5,0,0,0,0,1,0
139,1.5,0,0,1,1,0,1
145,1.5,0,0,0,0,0,0
159,1.5,0,0,0,0,1,1
166,1.5,0,0,0,0,1,0
174,1.5,0,0,0,0,1,1
183,1.5,0,0,0,0,1,0
185,1.5,0,0,1,0,1,0
226,1.5,0,0,0,0,0,1
267,1.5,0,0,0,0,1,0
381,1.5,0,0,0,0,1,1
610,1.5,0,0,0,0,0,0
634,1.5,0,0,0,0,1,1
639,1.5,0,0,0,0,0,0
681,1.5,0,0,0,0,0,1
688,1.5,0,0,0,0,1,0
759,1.5,0,0,1,0,0,0
807,1.5,0,0,0,0,0,0
820,1.5,0,0,0,0,0,0
822,1.5,0,0,0,0,0,0
924,1.5,0,0,0,0,0,0
937,1.5,0,0,1,0,0,0
945,1.5,0,0,0,0,0,1
946,1.5,0,0,0,0,1,0
992,1.5,0,0,0,0,0,1
1000,1.5,0,0,0,0,1,1
1042,1.5,0,0,0,0,0,0
1137,1.5,0,0,1,0,1,0
1146,1.5,0,0,0,0,0,1
1192,1.5,0,0,0,0,1,1
1235,1.5,0,0,0,0,1,1
1351,1.5,0,0,0,0,0,1
1420,1.5,0,0,0,0,0,1
1474,1.5,0,0,0,0,1,0
1488,1.5,0,0,0,0,1,1
1516,1.5,0,0,0,0,1,1
1532,1.5,0,0,0,0,1,0
1575,1.5,0,0,0,0,1,0
1643,1.5,0,0,0,0,1,1
1662,1.5,0,0,0,0,0,1
1724,1.5,0,0,0,0,1,0
1728,1.5,0,0,0,0,0,1
1787,1.5,0,0,0,0,0,0
1809,1.5,0,0,0,0,1,0
1951,1.5,0,0,0,0,0,0
1959,1.5,0,0,0,0,1,1
2011,1.5,0,0,0,0,0,0
2066,1.5,0,0,0,0,1,1
2143,1.5,0,0,0,0,1,0
2172,1.5,0,0,0,0,1,0
2180,1.5,0,0,0,0,0,0
2264,1.5,0,0,0,0,1,0
2330,1.5,0,0,0,0,1,0
2372,1.5,0,0,0,0,0,0
2405,1.5,0,0,0,0,1,0
2437,1.5,0,0,0,0,1,0
2455,1.5,0,0,0,0,0,0
2483,1.5,0,0,0,0,0,1
2486,1.5,0,0,0,0,0,1
2531,1.5,0,0,0,0,1,0
2553,1.5,0,0,0,0,0,0
2564,1.5,0,0,0,0,0,1
2678,1.5,0,0,0,0,1,0
2681,1.5,0,0,0,0,1,0
2720,1.5,0,0,0,0,1,0
2730,1.5,0,0,0,0,1,0
2742,1.5,0,0,0,0,0,0
2805,1.5,0,0,0,0,0,0
2904,1.5,0,0,0,0,1,1
2961,1.5,0,0,0,0,0,1
3052,1.5,0,0,0,0,1,0
3074,1.5,0,0,0,0,1,0
3091,1.5,0,0,0,0,1,0
3198,1.5,0,0,0,0,1,0
3207,1.5,0,0,0,0,1,1
3227,1.5,0,0,0,0,1,1
3244,1.5,0,0,0,0,1,0
3275,1.5,0,0,0,0,1,0
3282,1.5,0,0,0,0,1,1
3479,1.5,0,1,0,0,0,0
3481,1.5,0,0,1,0,1,0
3495,1.5,0,0,0,0,0,0
3512,1.5,0,0,0,0,1,0
3560,1.5,0,0,0,0,0,0
3847,1.5,0,0,0,0,0,0
3862,1.5,0,0,0,0,0,0
3882,1.5,0,0,1,0,0,0
3913,1.5,0,0,0,0,0,0
3921,1.5,0,0,1,1,1,1
3923,1.5,0,0,0,0,1,0
3983,1.5,0,0,0,0,1,0
4059,1.5,0,0,0,0,0,0
4060,1.5,0,0,0,0,1,0
4082,1.5,0,1,0,0,0,1
4112,1.5,0,0,0,0,0,0
4141,1.5,0,0,0,0,0,0
4247,1.5,0,0,0,0,0,0
4319,1.5,0,0,0,0,0,1
4326,1.5,0,0,0,0,1,1
4381,1.5,0,0,0,0,1,0
4402,1.5,0,0,0,0,0,1
4414,1.5,0,0,0,0,0,1
4438,1.5,0,0,0,0,1,0
4456,1.5,0,0,1,1,1,1
4478,1.5,0,0,0,1,1,1
4489,1.5,0,0,0,0,0,0
4541,1.5,0,0,0,0,1,0
4551,1.5,0,0,0,0,1,0
4552,1.5,0,0,0,0,1,0
4563,1.5,0,0,0,0,0,1
4582,1.5,0,0,0,0,0,1
4634,1.5,0,0,0,0,1,0
4718,1.5,0,0,0,0,1,0
4723,1.5,0,0,0,0,0,0
4730,1.5,0,0,0,0,0,0
4758,1.5,0,0,0,0,0,0
4807,1.5,0,0,0,0,1,0
4853,1.5,0,0,1,0,0,1
4876,1.5,0,0,0,0,1,0
4877,1.5,0,1,0,0,0,0
4955,1.5,0,0,0,0,1,1
4954,1.5,75,0,0,0,1,0
3617,1.5,78,0,0,0,1,0
891,1.5,79,0,0,0,1,0
3584,1.5,85,0,0,0,0,0
1188,1.5,87,0,1,0,0,0
930,1.5,91,0,0,0,0,1
4921,1.5,91,0,0,0,1,1
4271,1.5,94,0,0,0,1,1
1021,1.5,97,0,0,0,1,0
1349,1.5,97,0,0,0,1,0
2918,1.5,101,0,0,0,1,0
2557,1.5,103,0,0,0,1,0
2659,1.5,109,0,0,0,0,0
1965,1.5,111,0,0,0,0,1
3677,1.5,111,0,0,0,1,0
402,1.5,112,0,0,0,0,1
3446,1.5,116,0,0,0,0,1
1434,1.5,117,0,0,0,0,1
2793,1.5,117,0,0,0,1,0
3254,1.5,118,0,0,0,0,1
2135,1.5,120,0,0,0,1,1
3760,1.5,121,0,0,0,1,1
862,1.5,124,0,1,0,1,0
2727,1.5,127,0,0,0,0,0
1562,1.5,128,0,0,0,1,0
652,1.5,131,0,0,0,0,0
1678,1.5,131,0,0,0,0,0
2856,1.5,136,0,0,0,1,0
441,1.5,139,0,0,0,1,0
2573,1.5,140,0,0,0,1,1
4795,1.5,146,0,0,0,0,0
2836,1.5,149,0,0,0,1,0
1946,1.5,151,0,1,0,1,0
4739,1.5,153,0,0,0,1,0
4731,1.5,159,0,0,0,0,1
4282,1.5,162,0,0,0,0,1
2976,1.5,168,0,0,0,0,1
1026,1.5,169,0,0,0,1,0
4294,1.5,173,0,0,0,1,1
1801,1.5,181,0,1,1,1,1
3427,1.5,189,0,0,0,1,0
3178,1.5,199,0,0,0,0,1
1254,1.5,204,0,0,0,1,0
2608,1.5,214,0,1,1,1,1
1297,1.5,219,0,0,0,1,0
4416,1.5,220,0,0,0,0,1
2347,1.5,239,0,0,0,0,1
848,1.5,252,0,0,0,1,0
3951,1.5,255,0,0,0,1,0
131,1.5,276,0,0,0,1,0
2342,1.5,289,0,0,0,1,0
4715,1.5,307,0,1,1,1,1
3210,1.5,373,1,0,1,1,1
1971,1.5,397,0,0,0,1,1
1,1.6,0,0,1,0,0,0
41,1.6,0,0,1,0,0,0
144,1.6,0,0,0,0,1,1
156,1.6,0,0,0,0,1,0
317,1.6,0,1,0,0,1,0
348,1.6,0,0,1,1,1,1
376,1.6,0,0,0,0,1,0
481,1.6,0,0,0,0,1,1
750,1.6,0,0,0,0,0,1
868,1.6,0,0,0,0,0,0
890,1.6,0,0,0,0,1,1
903,1.6,0,0,0,0,0,0
967,1.6,0,0,0,0,0,0
996,1.6,0,0,0,0,1,1
1048,1.6,0,0,0,0,0,0
1113,1.6,0,0,1,0,0,1
1209,1.6,0,0,0,0,0,1
1239,1.6,0,0,0,0,1,0
1263,1.6,0,0,0,0,1,0
1375,1.6,0,0,0,0,1,0
1442,1.6,0,0,0,0,1,0
1484,1.6,0,0,1,0,1,0
1665,1.6,0,0,0,0,1,0
1692,1.6,0,0,0,0,0,1
1710,1.6,0,0,0,0,1,1
1804,1.6,0,0,0,0,1,0
1850,1.6,0,0,0,0,1,0
1917,1.6,0,0,0,0,1,0
2103,1.6,0,0,0,0,1,1
2112,1.6,0,0,0,0,1,0
2142,1.6,0,0,0,0,0,0
2181,1.6,0,0,0,0,1,0
2186,1.6,0,0,0,0,1,1
2195,1.6,0,1,0,0,1,0
2356,1.6,0,0,0,0,1,1
2361,1.6,0,0,0,0,0,0
2365,1.6,0,0,0,0,0,1
2387,1.6,0,0,0,0,1,0
2418,1.6,0,0,0,0,1,1
2426,1.6,0,0,0,0,1,1
2467,1.6,0,0,0,0,1,0
2543,1.6,0,0,0,0,1,0
2574,1.6,0,0,0,0,1,1
2702,1.6,0,0,0,0,1,0
2892,1.6,0,0,0,0,1,1
2944,1.6,0,0,0,0,0,0
2998,1.6,0,0,0,0,0,0
3002,1.6,0,0,0,0,1,1
3005,1.6,0,0,0,0,1,1
3076,1.6,0,0,0,0,0,0
3096,1.6,0,0,0,0,1,1
3209,1.6,0,0,0,0,1,0
3236,1.6,0,0,0,0,1,0
3368,1.6,0,0,0,0,1,0
3550,1.6,0,0,0,0,0,0
3664,1.6,0,0,0,1,1,1
3668,1.6,0,0,0,0,1,0
3745,1.6,0,0,0,0,0,0
3810,1.6,0,0,1,0,0,0
3906,1.6,0,0,0,0,0,0
4033,1.6,0,0,0,0,0,1
4143,1.6,0,0,0,0,0,0
4146,1.6,0,0,0,0,0,0
4255,1.6,0,0,0,0,1,0
4306,1.6,0,0,1,0,0,0
4342,1.6,0,0,0,0,0,0
4390,1.6,0,0,1,1,1,1
4394,1.6,0,0,0,0,0,0
4668,1.6,0,0,0,0,1,0
4678,1.6,0,0,0,0,0,0
4708,1.6,0,0,1,0,0,1
4790,1.6,0,0,0,0,1,0
4826,1.6,0,0,0,0,1,0
4935,1.6,0,0,0,0,1,1
4942,1.6,0,1,0,0,1,0
691,1.6,75,0,0,0,1,0
3435,1.6,78,0,0,0,0,0
3611,1.6,79,0,0,0,1,0
3724,1.6,82,0,0,0,1,0
3362,1.6,87,0,0,0,1,1
2617,1.6,103,0,0,0,1,0
3241,1.6,118,0,0,0,1,0
4049,1.6,119,0,1,0,1,0
1317,1.6,123,0,0,0,0,0
3707,1.6,123,0,0,0,1,0
922,1.6,126,0,0,0,1,1
3644,1.6,144,0,0,0,1,1
1363,1.6,157,0,0,0,1,1
4755,1.6,161,0,0,0,0,0
2921,1.6,170,0,0,0,1,0
2653,1.6,180,0,0,0,1,0
1256,1.6,185,0,0,0,1,1
3874,1.6,185,0,0,0,1,0
1915,1.6,186,0,0,0,1,0
4960,1.6,197,0,1,0,1,0
3170,1.6,227,0,0,0,0,0
1820,1.6,231,0,0,0,1,0
2877,1.6,238,0,0,0,0,0
3452,1.6,251,0,0,0,1,1
864,1.6,265,0,0,0,0,0
4179,1.6,278,0,0,0,0,0
562,1.67,0,0,0,0,1,0
686,1.67,0,0,0,0,1,0
812,1.67,0,0,0,0,0,0
832,1.67,0,0,0,0,1,0
909,1.67,0,0,0,0,0,1
1043,1.67,0,0,0,0,1,0
1323,1.67,0,0,1,1,1,1
2907,1.67,0,0,0,0,1,0
2910,1.67,0,0,1,0,0,1
3067,1.67,0,0,0,0,1,0
3333,1.67,0,0,0,0,0,1
3641,1.67,0,0,0,0,0,1
4211,1.67,0,0,0,0,0,0
1763,1.67,89,0,0,0,1,1
625,1.67,122,0,0,0,1,0
4527,1.67,129,0,1,0,1,0
1918,1.67,142,0,0,0,0,0
997,1.67,214,0,0,0,0,0
61,1.7,0,0,1,0,1,0
160,1.7,0,0,1,0,1,0
222,1.7,0,0,0,0,1,0
227,1.7,0,0,0,0,0,0
234,1.7,0,0,0,0,1,0
240,1.7,0,0,0,0,0,0
296,1.7,0,0,0,0,0,1
364,1.7,0,0,0,0,0,0
380,1.7,0,0,0,0,0,0
387,1.7,0,0,0,0,1,0
500,1.7,0,0,0,0,1,0
517,1.7,0,0,0,0,0,0
584,1.7,0,0,0,0,1,0
609,1.7,0,0,0,0,1,0
647,1.7,0,0,0,0,0,0
660,1.7,0,0,0,0,1,1
769,1.7,0,0,0,0,1,0
883,1.7,0,0,0,0,0,0
1031,1.7,0,0,0,0,0,1
1068,1.7,0,0,0,0,0,0
1105,1.7,0,0,0,0,1,1
1115,1.7,0,0,0,0,1,1
1166,1.7,0,0,0,0,0,0
1173,1.7,0,0,1,0,1,0
1174,1.7,0,0,0,0,0,0
1184,1.7,0,0,0,0,1,1
1194,1.7,0,0,0,0,1,1
1275,1.7,0,0,0,0,0,0
1286,1.7,0,1,0,0,0,1
1291,1.7,0,0,0,0,1,0
1334,1.7,0,0,0,0,1,0
1336,1.7,0,0,0,0,1,1
1388,1.7,0,0,0,0,1,1
1457,1.7,0,0,0,0,1,0
1490,1.7,0,0,0,0,0,0
1513,1.7,0,0,0,0,0,0
1614,1.7,0,0,1,0,1,0
1637,1.7,0,0,0,0,0,1
1649,1.7,0,0,0,0,0,1
1699,1.7,0,0,0,0,1,0
1756,1.7,0,0,0,0,1,1
1817,1.7,0,0,1,0,1,0
1880,1.7,0,0,0,0,0,0
1887,1.7,0,0,0,0,0,0
1893,1.7,0,0,0,0,0,1
1910,1.7,0,0,0,0,0,1
2115,1.7,0,0,0,0,1,0
2146,1.7,0,0,0,0,1,1
2222,1.7,0,0,0,0,1,1
2228,1.7,0,0,0,0,1,1
2308,1.7,0,0,0,0,1,0
2443,1.7,0,0,0,0,0,0
2556,1.7,0,0,0,0,0,0
2631,1.7,0,0,0,0,1,1
2693,1.7,0,0,0,0,1,1
2697,1.7,0,0,0,0,1,0
2712,1.7,0,0,0,0,1,1
2713,1.7,0,0,0,0,1,0
2847,1.7,0,0,0,0,1,0
2915,1.7,0,0,0,0,1,0
3108,1.7,0,0,0,0,0,0
3121,1.7,0,0,0,0,1,0
3147,1.7,0,0,0,0,1,0
3169,1.7,0,0,0,0,1,0
3174,1.7,0,0,0,0,1,0
3182,1.7,0,0,0,0,1,0
3229,1.7,0,0,0,0,0,1
3315,1.7,0,0,0,0,1,0
3352,1.7,0,0,0,0,1,0
3502,1.7,0,0,1,0,1,0
3557,1.7,0,0,1,0,0,1
3694,1.7,0,0,0,0,0,0
3788,1.7,0,0,1,1,1,0
3791,1.7,0,0,0,0,1,1
3793,1.7,0,0,0,0,1,0
3856,1.7,0,0,1,0,1,0
3894,1.7,0,0,0,0,1,0
3919,1.7,0,0,1,0,1,0
3928,1.7,0,0,0,0,0,1
3998,1.7,0,0,0,0,0,0
4012,1.7,0,0,0,0,1,0
4035,1.7,0,0,0,0,1,1
4039,1.7,0,0,0,0,1,0
4053,1.7,0,0,0,0,1,0
4055,1.7,0,0,0,0,0,0
4063,1.7,0,0,0,0,1,0
4101,1.7,0,0,0,0,1,0
4190,1.7,0,0,0,0,0,0
4263,1.7,0,0,0,0,0,0
4279,1.7,0,0,0,0,1,1
4323,1.7,0,0,0,0,0,0
4340,1.7,0,0,0,0,0,1
4408,1.7,0,0,0,0,1,1
4442,1.7,0,0,0,0,0,0
4510,1.7,0,0,0,0,1,0
4514,1.7,0,0,0,0,1,0
4524,1.7,0,0,0,0,1,0
4578,1.7,0,0,0,0,1,1
4622,1.7,0,0,1,1,1,1
4639,1.7,0,0,0,0,1,0
4652,1.7,0,0,0,0,0,0
4671,1.7,0,0,0,0,1,0
4705,1.7,0,0,0,0,1,0
4752,1.7,0,0,0,0,0,1
4819,1.7,0,0,0,0,1,0
4927,1.7,0,0,0,0,0,1
4939,1.7,0,0,0,0,1,0
4945,1.7,0,0,0,0,1,0
4971,1.7,0,0,0,0,0,1
4975,1.7,0,0,0,0,0,1
4151,1.7,75,0,0,0,1,0
3003,1.7,83,0,0,0,0,0
4646,1.7,84,0,0,0,0,0
1607,1.7,87,0,0,0,1,0
3420,1.7,87,0,0,0,1,1
3624,1.7,95,0,0,0,0,0
2846,1.7,98,0,0,0,0,0
4880,1.7,98,0,0,0,0,0
3685,1.7,103,0,0,0,1,0
1556,1.7,104,0,0,0,1,0
4946,1.7,106,0,0,0,0,1
2144,1.7,109,0,0,0,0,0
2255,1.7,109,0,0,0,0,0
4710,1.7,119,0,0,0,0,1
4642,1.7,124,0,0,0,1,1
1118,1.7,132,0,0,0,1,1
2397,1.7,142,0,0,0,0,1
230,1.7,145,0,0,0,0,1
2413,1.7,148,0,0,0,0,0
2244,1.7,150,0,0,0,1,1
2554,1.7,151,0,0,0,0,0
4988,1.7,159,0,0,0,1,0
4986,1.7,162,0,0,0,1,0
2174,1.7,164,0,0,0,0,0
4458,1.7,171,0,0,0,1,0
973,1.7,174,0,0,0,0,0
1985,1.7,175,0,0,0,1,0
3432,1.7,184,0,1,0,1,0
3205,1.7,185,0,0,0,0,0
4199,1.7,189,0,0,0,1,0
3622,1.7,193,0,0,0,1,0
213,1.7,209,0,0,0,0,0
3887,1.7,215,0,0,1,1,1
2607,1.7,216,0,0,0,1,0
4614,1.7,218,0,0,0,1,1
1751,1.7,229,0,0,0,0,0
2505,1.7,229,0,0,0,0,1
1384,1.7,230,0,1,0,1,0
972,1.7,231,1,0,1,1,1
94,1.7,236,0,1,0,1,0
3024,1.7,244,0,0,0,0,1
4406,1.7,245,0,0,0,1,0
4628,1.7,307,1,0,0,1,0
765,1.7,314,0,0,0,0,1
1302,1.7,337,0,0,0,0,1
2444,1.7,422,1,0,1,1,1
4673,1.7,550,0,0,0,1,0
1784,1.7,601,0,0,0,1,0
133,1.75,0,0,0,0,0,0
1058,1.75,0,0,0,0,1,0
2676,1.75,0,0,0,1,1,1
3077,1.75,0,0,0,0,0,1
4062,1.75,0,0,0,0,1,0
4089,1.75,0,0,0,0,0,0
4958,1.75,0,0,0,0,0,1
452,1.75,89,0,0,0,1,0
1266,1.75,108,0,0,0,0,0
35,1.8,0,0,0,0,1,0
50,1.8,0,0,0,0,0,1
86,1.8,0,0,0,0,0,0
116,1.8,0,0,0,0,1,0
135,1.8,0,0,0,0,0,0
236,1.8,0,0,0,0,1,0
238,1.8,0,0,0,0,1,0
276,1.8,0,0,1,0,0,0
388,1.8,0,0,0,0,1,0
393,1.8,0,0,0,0,1,0
408,1.8,0,0,0,0,1,0
435,1.8,0,0,0,0,1,0
471,1.8,0,0,0,0,0,0
519,1.8,0,0,0,0,1,0
622,1.8,0,0,0,0,1,0
701,1.8,0,0,0,0,1,1
758,1.8,0,0,1,0,0,0
766,1.8,0,1,0,0,0,0
857,1.8,0,0,0,0,0,0
905,1.8,0,0,1,0,0,0
911,1.8,0,0,0,0,0,1
933,1.8,0,0,1,1,1,1
944,1.8,0,0,0,0,0,0
951,1.8,0,0,0,0,1,0
995,1.8,0,0,0,0,0,0
1095,1.8,0,0,0,0,1,1
1104,1.8,0,0,0,0,0,0
1155,1.8,0,0,0,0,1,0
1225,1.8,0,0,0,0,1,0
1262,1.8,0,0,0,0,0,0
1273,1.8,0,0,0,0,1,0
1352,1.8,0,0,0,0,1,1
1370,1.8,0,0,0,0,0,0
1385,1.8,0,0,0,0,1,0
1391,1.8,0,0,0,0,1,1
1518,1.8,0,0,0,0,1,0
1558,1.8,0,0,0,0,0,0
1594,1.8,0,0,0,0,1,0
1631,1.8,0,0,0,0,1,1
1648,1.8,0,0,0,0,0,0
1702,1.8,0,0,0,0,0,0
1866,1.8,0,0,1,0,0,0
1925,1.8,0,0,0,0,0,0
1941,1.8,0,0,0,0,1,0
1977,1.8,0,0,0,0,1,0
1990,1.8,0,0,1,0,0,0
1998,1.8,0,0,0,0,1,0
2049,1.8,0,0,0,0,1,1
2065,1.8,0,0,0,0,0,1
2106,1.8,0,0,0,0,1,1
2164,1.8,0,0,0,0,1,0
2234,1.8,0,0,0,0,1,0
2315,1.8,0,0,1,0,1,0
2388,1.8,0,0,0,0,0,1
2495,1.8,0,0,0,0,1,0
2522,1.8,0,0,0,0,1,1
2716,1.8,0,0,0,0,1,0
2795,1.8,0,0,0,0,1,0
2849,1.8,0,0,0,0,0,0
2852,1.8,0,0,0,0,1,0
2869,1.8,0,0,0,0,1,1
2962,1.8,0,0,0,0,1,0
2963,1.8,0,0,0,0,0,0
3031,1.8,0,0,0,0,1,0
3129,1.8,0,0,0,0,0,0
3131,1.8,0,0,1,0,0,1
3192,1.8,0,0,0,0,0,1
3197,1.8,0,0,0,0,1,1
3222,1.8,0,0,1,0,1,0
3258,1.8,0,0,0,0,1,0
3273,1.8,0,0,0,0,0,0
3341,1.8,0,0,0,0,0,0
3351,1.8,0,0,0,0,0,0
3460,1.8,0,0,0,0,0,0
3469,1.8,0,0,0,0,0,1
3488,1.8,0,0,0,0,0,1
3520,1.8,0,0,1,0,1,0
3650,1.8,0,0,0,0,1,0
3737,1.8,0,0,0,0,0,0
3775,1.8,0,0,0,0,1,0
3855,1.8,0,0,0,0,1,0
3867,1.8,0,0,1,0,0,1
3915,1.8,0,0,0,0,0,0
4026,1.8,0,0,0,0,0,1
4078,1.8,0,0,1,0,1,0
4120,1.8,0,0,0,0,1,0
4128,1.8,0,0,0,0,1,1
4212,1.8,0,0,0,0,0,0
4227,1.8,0,0,0,0,0,0
4233,1.8,0,0,0,0,0,0
4412,1.8,0,0,0,0,1,1
4432,1.8,0,0,0,0,1,0
4573,1.8,0,0,0,0,1,0
4670,1.8,0,0,0,0,1,1
4689,1.8,0,0,0,0,1,1
4726,1.8,0,0,0,0,0,0
4738,1.8,0,0,0,0,0,0
4771,1.8,0,0,0,0,0,1
4829,1.8,0,0,0,0,1,0
4887,1.8,0,0,0,0,0,0
4953,1.8,0,0,0,0,1,0
4977,1.8,0,0,0,0,1,1
4966,1.8,78,0,0,0,1,0
3596,1.8,79,0,0,0,0,0
4305,1.8,80,0,0,0,1,0
804,1.8,82,0,0,0,0,0
612,1.8,83,0,0,0,0,0
4280,1.8,86,0,0,0,1,1
225,1.8,91,0,0,0,0,0
596,1.8,94,0,0,0,1,0
2290,1.8,95,0,0,0,0,0
3884,1.8,98,0,0,0,1,0
1744,1.8,109,0,0,0,1,0
4931,1.8,109,0,0,0,1,0
264,1.8,112,0,0,0,1,1
4316,1.8,119,0,0,0,1,0
3839,1.8,127,0,1,0,0,0
2685,1.8,129,0,1,1,1,1
4505,1.8,147,0,0,0,0,0
4735,1.8,147,0,0,0,1,1
3507,1.8,154,0,0,1,1,1
1041,1.8,163,0,0,0,0,0
1853,1.8,167,0,0,0,0,0
4444,1.8,169,0,0,0,0,0
2243,1.8,172,0,1,0,1,0
1383,1.8,178,0,0,0,1,1
2973,1.8,182,0,0,1,1,1
504,1.8,185,0,0,0,0,1
712,1.8,187,0,1,0,0,0
319,1.8,190,0,0,0,1,0
3496,1.8,192,0,0,0,1,0
1528,1.8,195,0,0,0,0,0
4419,1.8,198,1,0,0,1,0
679,1.8,207,0,0,0,0,0
2173,1.8,219,0,0,0,0,0
3071,1.8,221,0,1,0,0,0
665,1.8,227,0,0,0,0,1
4232,1.8,227,0,0,0,1,0
1948,1.8,231,0,0,0,1,0
4763,1.8,232,0,0,0,1,0
2912,1.8,235,0,0,0,1,0
2023,1.8,236,0,0,0,0,0
4209,1.8,241,0,0,0,1,0
2331,1.8,242,0,0,0,1,1
178,1.8,244,0,0,0,0,0
1872,1.8,268,0,0,0,0,0
611,1.8,275,0,0,0,0,0
1015,1.8,301,1,0,1,1,1
1733,1.8,319,0,0,0,1,1
3136,1.8,321,0,0,0,0,0
1281,1.8,333,0,0,0,0,0
680,1.8,364,0,0,0,0,0
201,1.9,0,0,0,0,1,1
215,1.9,0,0,0,0,0,0
326,1.9,0,0,0,0,1,1
360,1.9,0,0,0,0,1,0
404,1.9,0,0,0,0,0,0
413,1.9,0,0,0,0,1,0
415,1.9,0,0,0,0,0,1
502,1.9,0,0,0,0,1,0
534,1.9,0,0,0,0,0,0
558,1.9,0,0,0,0,0,1
696,1.9,0,0,0,0,0,0
733,1.9,0,0,0,0,1,0
755,1.9,0,0,0,1,1,1
760,1.9,0,0,0,0,1,0
839,1.9,0,0,0,0,0,0
867,1.9,0,0,0,0,1,0
880,1.9,0,0,0,0,1,0
1129,1.9,0,1,0,0,0,0
1143,1.9,0,0,0,0,0,0
1172,1.9,0,0,0,0,1,0
1253,1.9,0,0,0,0,0,0
1298,1.9,0,0,0,0,1,0
1508,1.9,0,0,0,0,0,0
1691,1.9,0,0,0,0,0,0
1837,1.9,0,0,0,0,0,0
1939,1.9,0,0,0,0,1,0
2055,1.9,0,0,0,0,0,0
2203,1.9,0,0,0,0,1,0
2211,1.9,0,0,0,0,0,0
2229,1.9,0,0,0,0,1,0
2295,1.9,0,0,0,0,0,0
2335,1.9,0,0,0,0,0,0
2390,1.9,0,0,0,0,0,1
2482,1.9,0,0,0,0,0,0
2489,1.9,0,0,0,0,1,0
2507,1.9,0,0,0,0,1,1
2535,1.9,0,0,0,0,1,0
2538,1.9,0,0,0,0,1,0
2964,1.9,0,0,0,0,1,1
2968,1.9,0,0,0,0,1,1
2975,1.9,0,0,0,0,1,0
3004,1.9,0,0,0,0,0,1
3023,1.9,0,0,0,0,1,1
3179,1.9,0,0,0,0,0,0
3300,1.9,0,0,0,0,1,0
3301,1.9,0,0,0,0,1,0
3409,1.9,0,0,0,0,1,0
